"STATISTICHE UFFICIALI 2013/2014",,,,,,,,,,,,,,,,,,,,
"Solo su WWW.FANTAGAZZETTA.COMi voti alle prime luci dell'alba",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Codice","Ruolo","Calciatore","Squadra","P","Amm","Esp","Gf","Gs","assist","As","Af","Rp","R-","R+","Aut","Gv","Media Voto","Gp","FantaMedia","FantaMedia+"
205,"A","MILITO","INTER",12,0,0,2,0,1,1,0,0,1,0,0,0,5.38,0,5.63,5.71
229,"A","MATRI","FIORENTINA",25,3,0,4,0,2,2,0,0,0,1,0,2,5.38,0,5.92,6
252,"A","FLOCCARI","SASSUOLO",20,1,0,1,0,1,1,0,0,1,0,0,0,5.33,0,5.3,5.35
309,"A","PETAGNA","MILAN",3,1,0,0,0,0,0,0,0,0,0,0,0,5.33,0,5.17,5.17
20,"A","LIVAJA","ATALANTA",14,3,0,2,0,0,0,0,0,0,0,0,1,5.32,0,5.64,5.64
664,"A","BORJA","LIVORNO",2,0,0,0,0,0,0,0,0,0,0,0,0,5.25,0,5.25,5.25
707,"A","POSTIGA","LAZIO",4,0,0,0,0,0,0,0,0,0,0,0,0,5.25,0,5.25,5.25
311,"A","ROBINHO","MILAN",19,1,0,3,0,2,2,0,0,0,0,0,0,5.21,0,5.66,5.76
306,"A","NIANG","MILAN",8,1,0,0,0,1,1,0,0,0,0,0,0,5.13,0,5.06,5.19
377,"A","CAPRARI","ROMA",1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5
543,"A","PETKOVIC","CATANIA",3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5
33,"A","ACQUAFRESCA","BOLOGNA",14,2,0,0,0,0,0,0,0,0,0,0,0,4.89,0,4.82,4.82
233,"C","PEPE","JUVENTUS",1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7
393,"C","STROOTMAN","ROMA",23,6,0,3,0,4,4,0,0,0,2,0,0,6.61,1,7.13,7.3
337,"C","MERTENS","NAPOLI",26,4,0,9,0,4,4,0,0,0,2,0,4,6.56,0,7.75,7.9
379,"C","DE ROSSI","ROMA",31,4,1,1,0,1,1,0,0,0,0,0,1,6.55,0,6.55,6.58
137,"C","CUADRADO","FIORENTINA",31,8,1,11,0,5,5,0,0,0,0,0,3,6.52,0,7.42,7.58
701,"C","TABANELLI","CAGLIARI",2,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6.5,6.5
739,"C","DONSAH","VERONA HELLAS",1,1,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6,6
132,"C","AMBROSINI","FIORENTINA",18,7,0,0,0,0,0,0,0,0,0,0,0,6.47,0,6.28,6.28
72,"C","NAINGGOLAN","ROMA",34,11,0,4,0,3,3,0,0,0,0,0,2,6.46,1,6.65,6.74
390,"C","PJANIC","ROMA",35,7,1,5,0,5,5,0,0,0,1,0,3,6.46,0,6.84,6.99
235,"C","POGBA","JUVENTUS",36,4,0,7,0,6,6,0,0,0,0,0,4,6.42,0,6.94,7.11
395,"C","TADDEI","ROMA",15,4,0,2,0,1,1,0,0,0,0,0,0,6.4,0,6.67,6.73
151,"C","ROMULO","VERONA HELLAS",32,4,0,6,0,5,5,0,0,0,0,0,0,6.39,0,6.89,7.05
234,"C","PIRLO","JUVENTUS",29,4,0,4,0,2,2,0,0,0,0,0,1,6.38,0,6.72,6.79
240,"C","VIDAL","JUVENTUS",29,8,0,9,0,4,4,0,0,0,2,0,6,6.36,1,7.36,7.5
134,"C","BORJA VALERO","FIORENTINA",32,5,1,6,0,4,4,0,0,0,0,0,0,6.33,0,6.78,6.91
149,"C","PIZARRO","FIORENTINA",28,5,1,1,0,2,2,0,0,1,0,0,1,6.32,0,6.2,6.27
4,"C","BONAVENTURA","ATALANTA",31,2,0,5,0,1,1,0,0,0,0,0,2,6.32,0,6.77,6.81
215,"C","ASAMOAH","JUVENTUS",34,6,0,2,0,2,2,0,0,0,0,0,1,6.29,0,6.38,6.44
246,"C","CANDREVA","LAZIO",37,2,1,6,0,5,5,0,0,0,6,0,5,6.28,1,7.2,7.34
519,"C","JORGINHO","NAPOLI",32,6,0,2,0,2,2,0,0,0,5,0,3,6.28,1,6.84,6.91
453,"C","CERCI","TORINO",37,3,0,8,0,11,11,0,0,2,5,0,5,6.27,2,7.12,7.42
