"STATISTICHE UFFICIALI 2013/2014",,,,,,,,,,,,,,,,,,,,
"Solo su WWW.FANTAGAZZETTA.COMi voti alle prime luci dell'alba",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Codice","Ruolo","Calciatore","Squadra","P","Amm","Esp","Gf","Gs","assist","As","Af","Rp","R-","R+","Aut","Gv","Media Voto","Gp","FantaMedia","FantaMedia+"
37,"A","BIANCHI R.","BOLOGNA",25,4,0,3,0,1,1,0,0,1,0,0,0,5.38,1,5.54,5.58
707,"A","POSTIGA","LAZIO",4,0,0,0,0,0,0,0,0,0,0,0,0,5.38,0,5.38,5.38
229,"A","MATRI","FIORENTINA",27,3,0,4,0,2,2,0,0,0,1,0,2,5.37,0,5.87,5.94
448,"A","BARRETO","TORINO",9,1,0,0,0,0,0,0,0,0,0,0,0,5.33,0,5.28,5.28
22,"A","MARILUNGO","ATALANTA",5,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,5.3,5.3
33,"A","ACQUAFRESCA","BOLOGNA",16,3,0,0,0,0,0,0,0,0,0,0,0,5.28,0,5.19,5.19
158,"A","YAKOVENKO","FIORENTINA",2,0,0,0,0,0,0,0,0,0,0,0,0,5.25,0,5.25,5.25
704,"A","SANABRIA","SASSUOLO",2,0,0,0,0,0,0,0,0,0,0,0,0,5.25,0,5.25,5.25
664,"A","BORJA","LIVORNO",4,0,1,0,0,0,0,0,0,0,0,0,0,5.13,0,4.88,4.88
538,"A","DOUKARA","CATANIA",1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,4.5,4.5
278,"A","DIONISI","LIVORNO",1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5
390,"C","PJANIC","ROMA",35,7,1,5,0,4,4,0,0,0,1,0,3,6.56,0,6.94,7.06
550,"C","CRISTANTE","MILAN",2,0,0,1,0,1,1,0,0,0,0,0,0,6.5,0,8,8.5
