STATISTICHE UFFICIALI 2013/2014,,,,,,,,,,,,,,,,,,,,
Solo su WWW.FANTAGAZZETTA.COMi voti alle prime luci dell'alba,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Codice,Ruolo,Calciatore,Squadra,P,Amm,Esp,Gf,Gs,assist,As,Af,Rp,R-,R+,Aut,Gv,Media Voto,Gp,FantaMedia,FantaMedia+
137,C,CUADRADO,FIORENTINA,32,8,1,11,0,5,5,0,0,0,0,0,3,6.44,0,7.31,7.47
453,C,CERCI,TORINO,37,4,0,8,0,9,7,2,0,2,5,0,5,6.41,2,7.24,7.49
42,C,DIAMANTI,BOLOGNA,19,8,0,2,0,2,2,0,0,0,3,0,1,6.37,1,6.95,7.05
151,C,ROMULO,VERONA HELLAS,32,4,0,6,0,8,4,4,0,0,0,0,0,6.3,0,6.8,7.05
134,C,BORJA VALERO,FIORENTINA,32,5,1,6,0,8,5,3,0,0,0,0,0,6.3,0,6.75,7
235,C,POGBA,JUVENTUS,36,4,0,7,0,6,6,0,0,0,0,0,4,6.28,0,6.81,6.97
323,C,CALLEJON,NAPOLI,37,6,0,15,0,6,6,0,0,0,0,0,4,6.28,0,7.42,7.58
240,C,VIDAL,JUVENTUS,29,8,0,9,0,1,1,0,0,0,2,0,6,6.26,1,7.26,7.29
4,C,BONAVENTURA,ATALANTA,31,2,0,5,0,2,2,0,0,0,0,0,2,6.26,0,6.71,6.77
72,C,NAINGGOLAN,ROMA,34,11,0,4,0,2,2,0,0,0,0,0,2,6.26,1,6.46,6.51
379,C,DE ROSSI,ROMA,32,4,1,1,0,1,1,0,0,0,0,0,1,6.23,0,6.23,6.27
393,C,STROOTMAN,ROMA,23,6,0,3,0,4,4,0,0,0,2,0,0,6.22,1,6.74,6.91
298,C,DE JONG,MILAN,33,9,0,2,0,2,2,0,0,0,0,0,2,6.2,0,6.24,6.3
215,C,ASAMOAH,JUVENTUS,34,6,0,2,0,2,2,0,0,0,0,0,1,6.19,0,6.28,6.34
234,C,PIRLO,JUVENTUS,29,4,0,4,0,5,2,3,0,0,0,0,1,6.19,0,6.53,6.71
348,C,BIABIANY,PARMA,34,0,0,6,0,5,5,0,0,0,0,0,1,6.18,1,6.71,6.85
344,C,ACQUAH,PARMA,23,6,0,1,0,1,1,0,0,0,0,0,0,6.17,0,6.17,6.22
661,C,FETFATZIDIS,GENOA,29,1,0,2,0,3,3,0,0,0,0,0,1,6.16,0,6.34,6.45
519,C,JORGINHO,NAPOLI,33,7,0,2,0,3,2,1,0,0,5,0,3,6.15,1,6.68,6.77
139,C,FERNANDEZ M.,FIORENTINA,20,1,0,3,0,1,1,0,0,0,0,0,2,6.15,1,6.58,6.63
185,C,ALVAREZ R.,INTER,29,3,1,4,0,6,6,0,0,0,0,0,0,6.14,0,6.47,6.67
11,C,CIGARINI,ATALANTA,33,9,2,2,0,7,4,3,0,0,0,0,1,6.14,0,6.12,6.33
457,C,EL KADDOURI,TORINO,29,6,0,5,0,7,6,1,0,0,0,0,2,6.14,0,6.55,6.79
189,C,CAMBIASSO,INTER,32,4,0,4,0,2,1,1,0,0,0,0,1,6.13,0,6.44,6.5
383,C,FLORENZI,ROMA,30,4,0,6,0,6,4,2,0,0,0,0,3,6.12,0,6.65,6.85
227,C,MARCHISIO,JUVENTUS,26,5,0,4,0,1,1,0,0,0,0,0,3,6.1,0,6.46,6.5
320,C,BEHRAMI,NAPOLI,19,3,0,0,0,0,0,0,0,0,0,1,0,6.08,0,5.89,5.89
366,C,PAROLO,PARMA,36,9,0,8,0,4,4,0,0,0,0,0,4,6.07,0,6.61,6.72
395,C,TADDEI,ROMA,14,3,0,2,0,1,1,0,0,0,0,0,0,6.07,0,6.39,6.46
332,C,HAMSIK,NAPOLI,27,2,0,7,0,4,4,0,0,1,0,0,2,6.06,0,6.69,6.83
421,C,SORIANO,SAMPDORIA,27,4,1,5,0,0,0,0,0,0,0,0,1,6.06,0,6.5,6.5
473,C,ALLAN,UDINESE,32,5,1,0,0,1,1,0,0,0,0,0,0,6.06,0,5.95,5.98
328,C,DZEMAILI,NAPOLI,19,4,0,6,0,1,1,0,0,0,0,0,2,6.05,0,6.89,6.95
283,C,LUCI,LIVORNO,22,6,0,1,0,0,0,0,0,0,0,0,0,6.05,0,6.05,6.05
195,C,GUARIN,INTER,31,5,0,4,0,5,5,0,0,0,0,0,0,6.05,0,6.35,6.52
162,C,BIONDINI,SASSUOLO,30,4,0,2,0,2,2,0,0,0,0,0,0,6.05,1,6.18,6.25
651,C,PLASIL,CATANIA,26,2,0,1,0,1,0,1,0,0,0,0,1,6.04,0,6.12,6.15
261,C,MATUZALEM,GENOA,20,8,1,0,0,3,2,1,0,0,0,0,0,6.03,0,5.78,5.92
356,C,MARCHIONNI,PARMA,33,9,0,1,0,1,1,0,0,0,0,0,0,6.02,0,5.97,6
39,C,CHRISTODOULOPOULOS,BOLOGNA,24,4,0,0,0,2,1,1,0,0,2,0,1,6.02,0,6.19,6.27
84,C,BARRIENTOS,CATANIA,27,10,0,5,0,4,3,1,0,0,0,0,0,6.02,0,6.39,6.54
484,C,FERNANDES,UDINESE,23,4,0,4,0,4,3,1,0,0,0,0,0,6.02,1,6.46,6.63
474,C,BADU,UDINESE,27,5,0,5,0,1,1,0,0,0,0,0,0,6,1,6.46,6.5
471,C,VIVES,TORINO,33,15,0,1,0,2,2,0,0,0,0,0,0,6,0,5.86,5.92
523,C,MARTINHO,VERONA HELLAS,18,0,0,2,0,1,1,0,0,0,0,0,1,6,0,6.33,6.39
584,C,VARGAS,FIORENTINA,21,2,0,4,0,0,0,0,0,0,0,0,1,6,0,6.52,6.52
653,C,KUPISZ,CHIEVO,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
676,C,RICCI,ROMA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
705,C,PAREDES,CHIEVO,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
739,C,DONSAH,VERONA HELLAS,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,5.5,5.5
760,C,OLAUSSON,ATALANTA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
64,C,CONTI,CAGLIARI,31,12,2,4,0,1,1,0,0,0,0,0,1,6,0,6.13,6.16
200,C,KOVACIC,INTER,29,2,0,0,0,3,3,0,0,0,0,0,0,6,0,5.97,6.07
132,C,AMBROSINI,FIORENTINA,17,7,0,0,0,0,0,0,0,0,0,0,0,6,0,5.79,5.79
340,C,RADOSEVIC,NAPOLI,3,1,0,0,0,0,0,0,0,0,0,0,0,6,0,5.83,5.83
450,C,BELLOMO,TORINO,5,1,0,1,0,0,0,0,0,0,0,0,0,6,1,6.5,6.5
262,C,MAURI,LAZIO,10,1,0,4,0,1,1,0,0,1,0,0,1,6,1,6.85,6.95
