STATISTICHE UFFICIALI 2014/2015,,,,,,,,,,,,,,,,,,,,
Solo su WWW.FANTAGAZZETTA.COMi voti alle prime luci dell'alba,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Codice,Ruolo,Calciatore,Squadra,P,Amm,Esp,Gf,Gs,assist,As,Af,Rp,R-,R+,Aut,Gv,Media Voto,Gp,FantaMedia,FantaMedia+
94,C,HETEMAJ,CHIEVO,25,8,0,0,0,0,0,0,0,0,0,0,0,6.02,0,5.86,5.86
527,C,HALLFREDSSON,VERONA,21,6,1,1,0,5,3,2,0,0,0,0,0,6.02,0,5.98,6.21
717,C,GRASSI,ATALANTA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
865,C,TINO COSTA,GENOA,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,5.5,5.5
807,C,DAVID LOPEZ,NAPOLI,24,3,0,0,0,1,1,0,0,0,0,0,0,6,0,5.94,5.98
815,C,JOAO PEDRO,CAGLIARI,17,4,0,4,0,2,1,1,0,1,0,0,0,6,0,6.41,6.53
878,C,CHRISTIANSEN,CHIEVO,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
88,C,BELLOMO,CHIEVO,3,0,0,0,0,1,0,1,0,0,0,0,0,6,0,6,6.33
90,C,BIRSA,CHIEVO,26,3,0,0,0,1,0,1,0,0,0,0,0,6,0,5.94,5.98
148,C,PIZARRO,FIORENTINA,19,4,0,0,0,2,2,0,0,0,0,0,0,6,0,5.89,6
149,C,VARGAS J.,FIORENTINA,6,0,0,1,0,0,0,0,0,0,0,0,0,6,0,6.5,6.5
140,C,BORJA VALERO,FIORENTINA,21,6,0,2,0,2,1,1,0,0,0,0,0,6,0,6.14,6.24
231,C,PEPE,JUVENTUS,2,0,0,0,0,1,1,0,0,0,0,0,0,6,0,6,6.5
235,C,VIDAL,JUVENTUS,20,7,0,4,0,2,2,0,0,1,2,0,3,6,0,6.58,6.67
258,C,GONZALEZ ALV.,TORINO,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
501,C,BADU,UDINESE,16,3,0,0,0,1,1,0,0,0,0,0,0,6,0,5.91,5.97
447,C,MAGNANELLI,SASSUOLO,26,10,0,0,0,1,1,0,0,0,0,0,0,6,0,5.81,5.85
368,C,MARCHIONNI,SAMPDORIA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
395,C,STROOTMAN,ROMA,5,1,0,0,0,2,2,0,0,0,0,0,0,6,0,5.9,6.3
396,C,UCAN,ROMA,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,5.5,5.5
418,C,OBIANG,SAMPDORIA,25,9,0,3,0,1,1,0,0,0,0,0,0,5.98,0,6.16,6.2
469,C,BENASSI,TORINO,17,8,0,2,0,1,1,0,0,0,0,0,0,5.97,0,6.09,6.15
179,C,RINCON,GENOA,18,4,0,0,0,1,1,0,0,0,0,0,0,5.97,0,5.86,5.92
202,C,KUZMANOVIC,INTER,12,0,0,0,0,1,0,1,0,0,0,0,0,5.96,0,5.96,6.04
20,C,CIGARINI,ATALANTA,24,7,1,0,0,2,2,0,0,0,0,0,0,5.96,0,5.77,5.85
346,C,RIGONI,PALERMO,23,8,0,5,0,0,0,0,0,0,0,0,1,5.96,0,6.43,6.43
343,C,MARESCA,PALERMO,14,2,0,0,0,0,0,0,0,0,0,0,0,5.96,0,5.89,5.89
713,C,MEDEL,INTER,26,7,1,0,0,0,0,0,0,0,0,0,0,5.96,0,5.79,5.79
