,,,,,,,,,,,,,,,,,,,,
Solo su WWW.FANTAGAZZETTA.COMi voti alle prime luci dell'alba,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Codice,Ruolo,Calciatore,Squadra,P,Amm,Esp,Gf,Gs,assist,As,Af,Rp,R-,R+,Aut,Gv,Media Voto,Gp,FantaMedia,FantaMedia+
177,C,PEROTTI,GENOA,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6.5,6.5
181,C,STURARO,GENOA,1,1,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6,6
199,C,HERNANES,INTER,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,5.5,5.5
179,C,RINCON,GENOA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
150,C,VECINO,EMPOLI,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
172,C,IAGO FALQUE,GENOA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
176,C,KUCKA,GENOA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
145,C,JOAQUIN,FIORENTINA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
138,C,AQUILANI,FIORENTINA,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,5.5,5.5
20,C,CIGARINI,ATALANTA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
39,C,CONTI,CAGLIARI,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,5.5,5.5
66,C,DE FEUDIS,CESENA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
98,C,RADOVANOVIC,CHIEVO,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
114,C,CROCE,EMPOLI,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,5.5,5.5
118,C,SIGNORELLI,EMPOLI,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
225,C,ASAMOAH,JUVENTUS,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
315,C,JORGINHO,NAPOLI,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
316,C,MERTENS,NAPOLI,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
338,C,BARRETO E.,PALERMO,1,0,0,0,0,1,1,0,0,0,0,0,0,6,0,6,7
417,C,KRSTICIC,SAMPDORIA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
418,C,OBIANG,SAMPDORIA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
347,C,VAZQUEZ,PALERMO,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
364,C,ACQUAH,PARMA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
287,C,POLI,MILAN,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
257,C,FELIPE ANDERSON,LAZIO,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
260,C,LULIC,LAZIO,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,5.5,5.5
261,C,MAURI,LAZIO,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
235,C,VIDAL,JUVENTUS,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,5.5,5.5
228,C,MARCHISIO,JUVENTUS,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
501,C,BADU,UDINESE,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,5.5,5.5
502,C,BRUNO FERNANDES,UDINESE,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
503,C,GUILHERME,UDINESE,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
389,C,DE ROSSI,ROMA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
390,C,FLORENZI,ROMA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
391,C,KEITA S.,ROMA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
421,C,SORIANO,SAMPDORIA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
443,C,BIONDINI,SASSUOLO,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
447,C,MAGNANELLI,SASSUOLO,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
470,C,EL KADDOURI,TORINO,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
529,C,JANKOVIC,VERONA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
710,C,SANCHEZ MINO,TORINO,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
713,C,MEDEL,INTER,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
530,C,OBBADI,VERONA,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
774,C,LODI,PARMA,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
448,C,MISSIROLI,SASSUOLO,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
473,C,NOCERINO,TORINO,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
524,C,TACHTSIDIS,VERONA,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
525,C,CHRISTODOULOPOULOS,VERONA,1,1,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5,5
527,C,HALLFREDSSON,VERONA,1,1,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5,5
528,C,IONITA,VERONA,1,1,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5,5
204,C,M'VILA,INTER,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
254,C,BIGLIA,LAZIO,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
255,C,CANDREVA,LAZIO,1,0,0,0,0,0,0,0,0,1,0,0,0,5.5,0,2.5,2.5
283,C,ESSIEN,MILAN,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
365,C,BIABIANY,PARMA,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
419,C,PALOMBO,SAMPDORIA,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
339,C,BOLZONI,PALERMO,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
344,C,N'GOYI,PALERMO,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
346,C,RIGONI,PALERMO,1,1,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5,5
314,C,INLER,NAPOLI,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
119,C,VALDIFIORI,EMPOLI,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
90,C,BIRSA,CHIEVO,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
93,C,IZCO,CHIEVO,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
94,C,HETEMAJ,CHIEVO,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
40,C,COSSU,CAGLIARI,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
41,C,CRISETIG,CAGLIARI,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
44,C,EKDAL,CAGLIARI,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
23,C,MORALEZ,ATALANTA,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
19,C,CARMONA,ATALANTA,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
140,C,BORJA VALERO,FIORENTINA,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
17,C,BONAVENTURA,ATALANTA,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
149,C,VARGAS J.,FIORENTINA,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
