STATISTICHE UFFICIALI 2014/2015,,,,,,,,,,,,,,,,,,,,
Solo su WWW.FANTAGAZZETTA.COMi voti alle prime luci dell'alba,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Codice,Ruolo,Calciatore,Squadra,P,Amm,Esp,Gf,Gs,assist,As,Af,Rp,R-,R+,Aut,Gv,Media Voto,Gp,FantaMedia,FantaMedia+
154,A,BERNARDESCHI,FIORENTINA,4,0,0,0,0,1,1,0,0,0,0,0,0,5.88,0,5.88,6.13
124,A,TAVANO,EMPOLI,19,1,0,1,0,1,1,0,0,0,1,0,0,5.87,0,6.16,6.21
71,A,DJURIC,CESENA,18,1,0,2,0,0,0,0,0,0,0,0,0,5.86,0,6.17,6.17
371,A,AMAURI,TORINO,14,2,0,1,0,0,0,0,0,0,0,0,0,5.86,0,6,6
99,A,FARIAS,CAGLIARI,17,5,0,4,0,0,0,0,0,0,0,0,0,5.85,1,6.41,6.41
707,A,BIANCHI,ATALANTA,10,1,0,0,0,1,1,0,0,0,0,0,0,5.85,0,5.8,5.9
100,A,MAXI LOPEZ,TORINO,19,1,0,3,0,1,1,0,0,0,0,0,3,5.84,0,6.29,6.34
400,A,ITURBE,ROMA,14,1,0,1,0,1,1,0,0,0,0,0,0,5.82,0,6,6.07
451,A,FLORO FLORES,SASSUOLO,14,3,0,1,0,0,0,0,0,0,0,0,1,5.82,0,5.93,5.93
450,A,FLOCCARI,SASSUOLO,15,0,0,2,0,0,0,0,0,0,0,0,1,5.8,0,6.2,6.2
237,A,LLORENTE,JUVENTUS,23,0,0,5,0,0,0,0,0,0,0,0,1,5.8,0,6.46,6.46
373,A,CASSANO,PARMA,19,1,0,4,0,2,2,0,0,0,1,0,1,5.79,0,6.55,6.66
811,A,CODA M.,PARMA,9,1,0,2,0,1,1,0,0,0,0,0,0,5.78,0,6.39,6.5
853,A,VALZANIA,CESENA,2,1,0,0,0,0,0,0,0,0,0,0,0,5.75,0,5.5,5.5
208,A,BOTTA,CHIEVO,11,3,1,0,0,2,2,0,0,0,0,0,0,5.73,0,5.5,5.68
479,A,MARTINEZ,TORINO,14,0,0,2,0,1,1,0,0,0,0,0,0,5.71,0,6.14,6.21
25,A,BOAKYE,ATALANTA,15,1,0,3,0,0,0,0,0,0,0,0,2,5.7,0,6.27,6.27
886,A,GILARDINO,FIORENTINA,5,0,0,0,0,1,1,0,0,0,0,0,0,5.7,0,5.7,5.9
72,A,GARRITANO,CESENA,3,1,0,0,0,0,0,0,0,0,0,0,0,5.67,0,5.5,5.5
210,A,PALACIO,INTER,21,1,0,5,0,2,2,0,0,1,0,0,0,5.62,2,6.17,6.26
155,A,GOMEZ M.,FIORENTINA,15,3,0,4,0,1,1,0,0,1,0,0,0,5.6,0,6.1,6.17
294,A,PAZZINI,MILAN,11,0,0,0,0,0,0,0,0,0,1,0,0,5.59,0,5.86,5.86
290,A,EL SHAARAWY,MILAN,14,2,0,1,0,2,2,0,0,0,0,0,0,5.57,0,5.71,5.86
26,A,DENIS,ATALANTA,27,4,0,3,0,0,0,0,0,1,1,0,1,5.52,1,5.78,5.78
477,A,CERCI,MILAN,7,0,0,0,0,1,1,0,0,0,0,0,0,5.5,0,5.5,5.64
423,A,BERGESSIO,SAMPDORIA,10,0,0,1,0,1,1,0,0,0,0,0,1,5.5,0,5.8,5.9
425,A,FEDATO,SAMPDORIA,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
874,A,COP,CAGLIARI,6,1,0,1,0,0,0,0,0,0,0,0,1,5.5,0,5.92,5.92
